,Borough,Address,Latitude,Longitude
464,MN,2031 ADAM C POWELL BLVD,40.8066049,-73.949548
465,MN,174 HESTER STREET,40.7178455,-73.9976768
466,MN,167 1 AVENUE,40.7291337,-73.9846009
467,MN,94 AVENUE C,40.7236213,-73.9789345
468,MN,546 WEST 207 STREET,40.8659786,-73.9204781
469,MN,277 PARK AVENUE SOUTH,40.7389245,-73.9867385
470,MN,2254 1 AVENUE,40.7957259,-73.9352072
471,MN,930 ST NICHOLAS AVENUE,40.8317259,-73.9407262
472,MN,35 HOWARD STREET,40.7195088,-74.0010354
473,MN,2191 BROADWAY,40.783114,-73.9809883
474,MN,9 EAST 80 STREET,40.7775294,-73.9622904
475,MN,163 WEST 145 STREET,40.8216131,-73.9382892
476,MN,46 WEST 76 STREET,40.7794682,-73.9762484
477,MN,45 CROSBY STREET,40.7217678,-73.9984235
478,MN,761 GREENWICH STREET,40.7360486,-74.0064879
479,MN,161 HUDSON STREET,40.7218224,-74.0086042
480,MN,532 WEST 142 STREET,40.8238671,-73.9509115
481,MN,110 CHAMBERS STREET,40.7148809,-74.0083292
482,MN,10 EAST 116 STREET,40.8001312,-73.9459338
483,MN,325 EAST 50 STREET,40.7546233,-73.9673312
484,MN,228 EAST 13 STREET,40.7319226,-73.9866678
485,MN,22 CORTLANDT STREET,40.7104644,-74.0105
486,MN,315 WEST 76 STREET,40.782914,-73.9832344
487,MN,224 EAST 95 STREET,40.7837602,-73.9486228
488,MN,10 EAST 53 STREET,40.7598129,-73.9753169
489,MN,126 REAR UNIVERSITY PLACE,40.7350302,-73.9925199
490,MN,425 EAST 117 STREET,40.7964305,-73.9337366
491,MN,32 EAST 67 STREET,40.7682346,-73.9674978
492,MN,414 WEST 44 STREET,40.7599498,-73.9928023
493,MN,284 BOWERY,40.7240375,-73.9930515
494,MN,2325 2 AVENUE,40.7992426,-73.9364932
495,MN,8 EAST 41 STREET,40.7523565,-73.9808816
496,MN,259 WEST 11 STREET,40.7363177,-74.0038394
497,MN,236 WEST 74 STREET,40.7804958,-73.9826103
498,MN,263 HENRY STREET,40.714065,-73.984608
499,MN,236 EAST 74 STREET,40.7702902,-73.9584134
500,MN,207 WEST 20 STREET,40.7426306,-73.9974558
501,MN,330 WEST 55 STREET,40.7657981,-73.9853036
502,MN,111 EAST 22 STREET,40.7394102,-73.9860059
503,MN,231 EAST 46 STREET,40.7529198,-73.9710569
504,MN,226 3 AVENUE,40.7365995,-73.9850863
505,MN,23 EAST 69 STREET,40.7698316,-73.9662227
506,MN, AVENUE C,40.7252926,-73.9776965
507,MN,2427 ADAM C POWELL BLVD,40.819336,-73.9402459
508,MN,24 EAST 116 STREET,40.7999307,-73.9454572
509,MN,46 WEST 36 STREET,40.7503068,-73.9855922
510,MN,124 EAST 88 STREET,40.7807052,-73.9549947
511,MN,210 WEST 123 STREET,40.8077827,-73.9501359
512,MN,184 LEXINGTON AVENUE,40.7448716,-73.9811869
513,MN,21 BEDFORD STREET,40.7289974,-74.0036766
514,MN,1567 2 AVENUE,40.7750178,-73.9541934
515,MN,122 HESTER STREET,40.7169122,-73.994726
516,MN,151 WEST 145 STREET,40.8214509,-73.93791
517,MN,1010 3 AVENUE,40.762591,-73.9663491
518,MN,WEST 155 STREET,40.8353831,-73.9491106
519,MN,339 EAST 74 STREET,40.7697704,-73.9557386
520,MN,39 WEST 27 STREET,40.7451444,-73.9897291
521,MN,117 EAST 7 STREET,40.7266085,-73.9842948
522,MN,80 CLARKSON STREET,40.7294144,-74.0099579
523,MN,414 WEST BROADWAY,40.7250121,-74.0018436
524,MN,42 MARKET STREET,40.7122159,-73.9940843
525,MN,WEST 117 STREET,40.8062676,-73.9570653
526,MN,212 BENNETT AVENUE,40.8569022,-73.9340523
527,MN,428 HUDSON STREET,40.7305563,-74.0064982
528,MN,330 WEST 77 STREET,40.7833587,-73.9835123
529,MN,2275 3 AVENUE,40.8026349,-73.9361902
530,MN,237 EAST 21 STREET,40.7369779,-73.9822897
531,MN,EAST 38 STREET,40.7481916,-73.9751949
532,MN,969 AMSTERDAM AVENUE,40.801327,-73.9646571
533,MN,79 SULLIVAN STREET,40.7246278,-74.0035825
534,MN,74 NAGLE AVENUE,40.8605521,-73.9283982
535,MN,519 EAST 84 STREET,40.7744054,-73.947027
536,MN,16 MARBLE HILL AVENUE,40.874886,-73.9104007
537,MN,1368 LEXINGTON AVENUE,40.7824942,-73.9537261
538,MN,137 NAGLE AVENUE,40.8607209,-73.9263012
539,MN,138 WEST 32 STREET,40.7490063,-73.9902807
540,MN,2474 ADAM C POWELL BLVD,40.8210184,-73.9399879
541,MN,255 ELIZABETH STREET,40.7236999,-73.9940039
542,MN,225 WEST 35 STREET,40.7522781,-73.9910273
543,MN,311 WEST 24 STREET,40.7467286,-73.9992277
544,MN,160 EAST 71 STREET,40.7692375,-73.9621037
545,MN,336 CONVENT AVENUE,40.8239916,-73.9470562
546,MN,188 EAST 70 STREET,40.7683646,-73.9619742
547,MN,30 EAST 13 STREET,40.734602,-73.9928267
548,MN,353 AMSTERDAM AVENUE,40.7815327,-73.9791003
549,MN,116 EAST 55 STREET,40.7597844,-73.9710322
550,MN,519 BROOME STREET,40.7236314,-74.0039072
551,MN,516 EAST 81 STREET,40.7721005,-73.9486355
552,MN,323 WEST 11 STREET,40.7358372,-74.007491
553,MN,49 WEST 128 STREET,40.8091871,-73.9422924
554,MN,516 WEST 167 STREET,40.8396652,-73.9386158
555,MN,27 WEST 72 STREET,40.7772644,-73.9773721
556,MN,111 HENRY STREET,40.7134509,-73.9919452
557,MN,120 EAST 30 STREET,40.7439825,-73.9823889
558,MN,236 EAST 28 STREET,40.7411137,-73.9794125
559,MN,306 COLUMBUS AVENUE,40.7792709,-73.9778445
560,MN,106 EAST 10 STREET,40.7303528,-73.9886273
561,MN,189 AUDUBON AVENUE,40.8443431,-73.9351852
562,MN,121 SEAMAN AVENUE,40.8684892,-73.9232446
563,MN,117A CHARLES STREET,40.7346597,-74.006661
564,MN,188 FORSYTH STREET,40.7215917,-73.9906094
565,MN,150 WEST 21 STREET,40.7423561,-73.9960556
566,MN,336 EAST 106 STREET,40.7897703,-73.9411464
567,MN,206 EAST 63 STREET,40.7636444,-73.9643667
568,MN,205 EAST 10 STREET,40.7297569,-73.9861198
569,MN,8 WEST 76 STREET,40.7788915,-73.9748766
570,MN,55 WEST 69 STREET,40.7753681,-73.9793586
571,MN,430 WEST 55 STREET,40.7670308,-73.9882456
572,MN,75 CHAMBERS STREET,40.7145516,-74.0066301
573,MN,453 WEST 19 STREET,40.7450926,-74.0050813
574,MN,325 WEST 75 STREET,40.7824475,-73.9840939
575,MN,143 WEST 129 STREET,40.8111564,-73.945047
576,MN,293 CHURCH STREET,40.7190614,-74.0043506
577,MN,534 WEST 153 STREET,40.8307897,-73.9457427
578,MN,108 2 AVENUE,40.7274817,-73.9880325
579,MN,332 WEST 19 STREET,40.74324,-74.0017972
580,MN,621 WATER STREET,40.7110511,-73.9835843
581,MN,10 WEST 127 STREET,40.8077981,-73.9421058
582,MN,1179 BROADWAY,40.7451635,-73.9890362
583,MN,1600 ST NICHOLAS AVENUE,40.8549698,-73.9291235
584,MN,79 MULBERRY STREET,40.7164676,-73.9992749
585,MN,221 HENRY STREET,40.7138868,-73.9864874
586,MN,235 SULLIVAN STREET,40.7297715,-73.9993938
587,MN,556 WEST 186 STREET,40.8518776,-73.9309306
588,MN,417 EAST 9 STREET,40.7279863,-73.9838399
589,MN,155 EAST 123 STREET,40.803097,-73.9378549
590,MN,121 WEST WASHINGTON PLCE,40.7329691,-74.0013242
591,MN,118 WEST 3 STREET,40.7303506,-74.0004618
592,MN,60 WEST 89 STREET,40.7878848,-73.9700775
593,MN,233 EAST 50 STREET,40.7554693,-73.9693485
594,MN,402 WEST 146 STREET,40.8247262,-73.944913
595,MN,594 8 AVENUE,40.7550283,-73.9909475
596,MN,28 WEST 126 STREET,40.8073897,-73.9430851
597,MN,75 EAST 2 STREET,40.7241607,-73.9889999
598,MN,15 WEST 55 STREET,40.7622338,-73.9756915
599,MN,165 ESSEX STREET,40.7214541,-73.9870306
600,MN,168 EAST 80 STREET,40.7751207,-73.9577677
601,MN,245 EAST 33 STREET,40.7445606,-73.9768491
602,MN,2165 2 AVENUE,40.7941504,-73.9402144
603,MN,208 EAST 58 STREET,40.7604804,-73.9665775
604,MN,347 CONVENT AVENUE,40.824112,-73.9462901
605,MN,320 LEXINGTON AVENUE,40.7492571,-73.9779519
606,MN,682 AVENUE OF THE AMER,40.7417659,-73.9932337
607,MN,58 WEST 38 STREET,40.751778,-73.9852526
608,MN,343 EAST 109 STREET,40.7919979,-73.939104
609,MN,634 WEST 138 STREET,40.8224169,-73.9552158
610,MN,17 EAST 7 STREET,40.7288021,-73.9895692
611,MN,111 WEST 143 STREET,40.8196998,-73.9379261
612,MN,263 WEST 20 STREET,40.7434129,-73.9993035
613,MN,229 EAST 14 STREET,40.7330204,-73.985798
614,MN,323 WEST 47 STREET,40.761083,-73.9884813
615,MN,405 GREENWICH STREET,40.721051,-74.0096647
616,MN,107 WEST 85 STREET,40.7862744,-73.9732127
617,MN,445 WEST 37 STREET,40.7563187,-73.9967948
618,MN,507 WEST 173 STREET,40.8433192,-73.9349404
619,MN,453 WEST 143 STREET,40.8237531,-73.9475225
620,MN, THOMAS STREET,40.7162919,-74.0054002
621,MN,6 EAST 3 STREET,40.7258104,-73.9908758
622,MN,2121 AMSTERDAM AVENUE,40.8379741,-73.9378982
623,MN,1 ADRIAN AVENUE,40.8760241,-73.9126989
624,MN,56 WEST 128 STREET,40.8090722,-73.9432101
625,MN,85 CONVENT AVENUE,40.8164482,-73.9511265
626,MN,70 BATTERY PLACE,40.706975,-74.0169629
627,MN,290 5 AVENUE,40.746349,-73.986553
628,MN,56 WEST 10 STREET,40.7342454,-73.9979757
629,MN,58 WEST 85 STREET,40.7852256,-73.9718878
630,MN,68 ST MARKS PLACE,40.7277588,-73.9862753
631,MN,627 11 AVENUE,40.7637871,-73.9966464
632,MN,465 WEST 150 STREET,40.8282639,-73.9444042
633,MN,427 EAST 6 STREET,40.7260815,-73.984865
634,MN,185 EAST 123 STREET,40.8026985,-73.9370606
635,MN,2276 BROADWAY,40.7855289,-73.9782432
636,MN,52 BARROW STREET,40.7321346,-74.0047989
637,MN,12 CUMMING STREET,40.8663779,-73.9265625
638,MN,535 9 AVENUE,40.7570624,-73.9939612
639,MN,30 EAST 22 STREET,40.7397975,-73.9880844
640,MN,292 SOUTH STREET,40.7111254,-73.9854383
641,MN,3 EAST 71 STREET,40.7716735,-73.9666983
642,MN,57 WALKER STREET,40.718743,-74.003308
643,MN,603 WEST 146 STREET,40.827542,-73.9504138
644,MN,1 1/2 5 AVENUE,40.7314155,-73.9962908
645,MN,9 BANK STREET,40.7372427,-74.0022336
646,MN,580 LENOX AVENUE,40.816958,-73.9382682
647,MN, ADAM CLAYTON POWELL JR BLVD,40.8226646,-73.9388158
648,MN,151 DYCKMAN STREET,40.8634514,-73.9255353
649,MN,455 WEST 19TH STREET,40.745142,-74.0052004
650,MN,307 EAST 105 STREET,40.7898888,-73.9421972
651,MN,76 WEST 119 STREET,40.8034504,-73.9476721
652,MN,120 AVENUE C,40.7244089,-73.9783173
653,MN,2620 FREDRICK DOUGLASS BL,40.8193462,-73.9440684
654,MN,541 WEST 147 STREET,40.8274615,-73.948282
655,MN,320 EAST 11 STREET,40.7297157,-73.9853657
656,MN,175 ORCHARD STREET,40.7217535,-73.988636
657,MN,1839 MADISON AVENUE,40.8025474,-73.9420092
658,MN,63 MORNINGSIDE AVENUE,40.8084025,-73.9557743
659,MN,348 EAST 62 STREET,40.7615822,-73.9614258
660,MN,108 3 AVENUE,40.7329548,-73.9878366
661,MN,121 WEST 80 STREET,40.783102,-73.9755213
662,MN,66 EAST 127 STREET,40.806556,-73.9391593
663,MN,148 WEST 141 STREET,40.8182075,-73.9394196
664,MN,51 ST MARKS PLACE,40.7284066,-73.9866288
665,MN,18 WEST 85 STREET,40.7847121,-73.9706639
666,MN,242 WEST 12 STREET,40.737465,-74.0023744
667,MN,257 WEST 39 STREET,40.7552369,-73.9903736
668,MN,129 WEST 130 STREET,40.8116995,-73.9443999
669,MN,42 BEDFORD STREET,40.7303643,-74.0040916
670,MN,123 WEST 88 STREET,40.7884398,-73.9721754
671,MN,2036 MADISON AVENUE,40.8085129,-73.9389335
672,MN,255 WEST 99 STREET,40.7971238,-73.9710593
673,MN,38 FT WASHINGTON AVENUE,40.8364677,-73.9441913
674,MN,33 WEST 131 STREET,40.8109841,-73.9407447
675,MN,37 WEST 130 STREET,40.8104355,-73.9413918
676,MN,20 ORCHARD STREET,40.7152761,-73.9914363
677,MN,222 WEST 71 STREET,40.7781711,-73.9832897
678,MN,160 WEST 84 STREET,40.785973,-73.9756322
679,MN,3570 BROADWAY,40.8273659,-73.9492468
680,MN,355 RIVERSIDE DRIVE,40.8033319,-73.9689761
681,MN,313 WEST 4 STREET,40.7372893,-74.0036049
682,MN,159 EAST 116 STREET,40.7986411,-73.9409218
683,MN,174 WAVERLY PLACE,40.7341109,-74.0015191
684,MN,349 EAST 62 STREET,40.7619911,-73.9612126
685,MN,192 2 AVENUE,40.7310222,-73.9855206
686,MN,120 EAST 61 STREET,40.7636126,-73.9681752
687,MN,223 EAST 14 STREET,40.733133,-73.9860686
688,MN,802 LEXINGTON AVENUE,40.7641009,-73.9671136
689,MN,121 READE STREET,40.7160583,-74.0096171
690,MN,238 EAST 82 STREET,40.7753829,-73.9544495
691,MN,35 EAST 4 STREET,40.7276687,-73.9921238
692,MN,65 WEST 13 STREET,40.7368392,-73.9967921
693,MN,312 EAST 80 STREET,40.7735108,-73.9539489
694,MN,946 ST NICHOLAS AVENUE,40.8327139,-73.9405049
695,MN,304 WEST 56 STREET,40.7660505,-73.9840292
696,MN,210 EAST 88 STREET,40.7796008,-73.9523957
697,MN,198 MONROE STREET,40.7122506,-73.9841179
698,MN,116 WEST 80 STREET,40.7828332,-73.9760703
699,MN,836 BROADWAY,40.7335726,-73.9905896
700,MN,102 MADISON AVENUE,40.7449189,-73.9853732
701,MN,146 WEST 70 STREET,40.7765432,-73.981391
702,MN,577 WEST 161 STREET,40.836486,-73.9423085
703,MN,240 WEST 138 STREET,40.8178367,-73.9443406
704,MN,143 SEAMAN AVENUE,40.8688234,-73.922297
705,MN,161 EAST 94 STREET,40.7845188,-73.9511753
706,MN,22 WEST 127 STREET,40.8079658,-73.9425066
707,MN,101B EAST 97 STREET,40.7871649,-73.9516067
708,MN,141 SULLIVAN STREET,40.7268648,-74.0017354
709,MN,66 MOTT STREET,40.7160806,-73.9979402
710,MN,176 WAVERLY PLACE,40.7341823,-74.0015444
711,MN, MADISON AVENUE,40.7967418,-73.9466625
712,MN,163 WEST 97 STREET,40.7951744,-73.9685068
713,MN,193 EAST 7 STREET,40.7249034,-73.9803772
714,MN,508 WEST 37 STREET,40.7565795,-73.998567
715,MN,67 EAST 79 STREET,40.7762088,-73.9611466
716,MN,344 WEST 47 STREET,40.7611051,-73.9897122
717,MN,196 BOWERY,40.721301,-73.9940438
718,MN,253 EAST 110 STREET,40.7935304,-73.940883
719,MN,20 EAST 42 STREET,40.752919,-73.9802715
720,MN,423 EAST 83 STREET,40.7747524,-73.9497888
721,MN,2726 BROADWAY,40.7999198,-73.9676702
722,MN,322 WEST 101 STREET,40.7986089,-73.9718425
723,MN,177 WEST 88 STREET,40.7889012,-73.9732658
724,MN,206 WEST 137 STREET,40.8167,-73.9435937
725,MN,131 WEST 112 STREET,40.8004583,-73.9533271
726,MN,425 5 AVENUE,40.7509651,-73.9821994
727,MN,1574 3 AVENUE,40.7805425,-73.9531352
728,MN,132 WEST 82 STREET,40.7842438,-73.975474
729,MN,238 WEST 20 STREET,40.7428063,-73.9989354
730,MN,160 EAST 104 STREET,40.7907311,-73.9470393
731,MN,437 EAST 116 STREET,40.7956648,-73.9338746
732,MN,426 EAST 115 STREET,40.79468,-73.9349482
733,MN,307 WEST 146 STREET,40.8239014,-73.9420592
734,MN,506 CANAL STREET,40.7246329,-74.0096797
735,MN,528 WEST 46 STREET,40.7624696,-73.9948993
736,MN,112 EAST 31 STREET,40.7446604,-73.9820747
737,MN,WEST 138 STREET,40.8178587,-73.9443948
738,MN,75 CANAL STREET,40.7153915,-73.9928179
739,MN,233 WEST 138 STREET,40.8180092,-73.9435782
740,MN,321 EAST 116 STREET,40.7968301,-73.9366291
741,MN,245 WEST 13 STREET,40.7388539,-74.001927
742,MN,351 EAST 18 STREET,40.7341066,-73.9810781
743,MN,406 EAST 119 STREET,40.7976326,-73.9336776
744,MN,188 BLEECKER STREET,40.7290496,-74.001454
745,MN,66 EAST 91 STREET,40.7835106,-73.9558378
746,MN,455 BROADWAY,40.7207742,-74.0011183
747,MN,62 BAYARD STREET,40.7155921,-73.9978573
748,MN,230 EAST 79 STREET,40.773498,-73.9561802
749,MN,7 WEST 84 STREET,40.7844266,-73.970776
750,MN,149 CANAL STREET,40.7164291,-73.9954656
751,MN,113 WEST 75 STREET,40.7798994,-73.9780537
752,MN,45 AVENUE B,40.722922,-73.982481
753,MN,552 WEST 184 STREET,40.8504479,-73.9314815
754,MN,223 EAST 62 STREET,40.7631448,-73.9640818
755,MN,328 WEST 20 STREET,40.7437862,-74.0012703
756,MN,312 EAST 81 STREET,40.7741914,-73.9535946
757,MN,204 WEST 155 STREET,40.828144,-73.9355912
758,MN,1059 3RD AVENUE,40.7636692,-73.964623
759,MN,2721 BROADWAY,40.8001643,-73.968555
760,MN,607 WEST 47 STREET,40.7645062,-73.9966139
761,MN,353 FT WASHINGTON AVENUE,40.8471427,-73.9403221
762,MN,160 WEST 72 STREET,40.7780555,-73.9810512
763,MN,68 WEST 106 STREET,40.7987847,-73.9625275
764,MN,166 WEST 107 STREET,40.8006078,-73.964607
765,MN,2931 BROADWAY,40.8072968,-73.9648743
766,MN,2273 BROADWAY,40.7858091,-73.9791531
767,MN,233 WEST 111 STREET,40.800819,-73.9561369
768,MN,37 MURRAY STREET,40.7140519,-74.0089279
769,MN,438 3 AVENUE,40.7435512,-73.9800325
770,MN,2350 ADAM C POWELL BLVD,40.817169,-73.9427985
771,MN,319 EAST 24 STREET,40.7383799,-73.9791571
772,MN,94 HESTER STREET,40.7163055,-73.9926915
773,MN,413 WEST 145 STREET,40.8246139,-73.9454081
774,MN,174 ORCHARD STREET,40.7215421,-73.9882031
775,MN,270 EAST 2 STREET,40.7209701,-73.9803639
776,MN,194 WEST 4 STREET,40.7328538,-74.0026232
777,MN,192 AVENUE B,40.7280185,-73.9793191
778,MN,155 PRINCE STREET,40.7260002,-74.0010571
779,MN,1516 MADISON AVENUE,40.7921189,-73.9509963
780,MN,119 WEST 22 STREET,40.7427897,-73.9940311
781,MN,439 EAST 74 STREET,40.7686057,-73.9532411
782,MN,66 CARMINE STREET,40.7295848,-74.004225
783,MN,432 LENOX AVENUE,40.8117451,-73.9421204
784,MN,126 WEST 16 STREET,40.7390103,-73.9972358
785,MN,527 WEST 27TH STREET,40.7510872,-74.0034432
786,MN,29 BEDFORD STREET,40.729206,-74.0038065
787,MN,2020 BROADWAY,40.7763896,-73.9817593
788,MN,171 1 AVENUE,40.7292462,-73.9845179
789,MN,205 WEST 111 STREET,40.8004866,-73.9553425
790,MN,44 AVENUE B,40.7230319,-73.9829753
791,MN,302 WEST 92 STREET,40.7927279,-73.9758248
792,MN,419 BROOME STREET,40.7210349,-73.9988275
793,MN,245 PARK AVENUE,40.7546252,-73.9747233
794,MN,418 11 AVENUE,40.7565246,-74.0007291
795,MN,481 BROADWAY,40.7217046,-74.0005303
796,MN,51 8 AVENUE,40.7386617,-74.0040813
797,MN,11 EAST 36 STREET,40.7496312,-73.9825787
798,MN,314 EAST 84 STREET,40.7760544,-73.9520949
799,MN,2794 FREDRICK DOUGLASS BL,40.8248857,-73.9400567
800,MN,341 WEST 84 STREET,40.7883646,-73.980131
801,MN,4 LEXINGTON AVENUE,40.7388283,-73.9857426
802,MN,138 HENRY STREET,40.7131187,-73.9906322
803,MN,175 PAYSON AVENUE,40.8688078,-73.9237071
804,MN,22 WEST 83 STREET,40.7835651,-73.9718885
805,MN,11 JONES STREET,40.7323131,-74.0022984
806,MN,512 WEST 153 STREET,40.8304682,-73.9449733
807,MN, MARGINAL STREET,40.7079836,-73.9991163
808,MN,35 EAST 125 STREET,40.8061974,-73.9410127
809,MN,687 GREENWICH STREET,40.7334218,-74.007231
810,MN,166 1 AVENUE,40.7288097,-73.9840309
811,MN,216 EAST 53 STREET,40.757212,-73.9687738
812,MN,WEST 180 STREET,40.8507168,-73.9411322
813,MN,528 WEST 114 STREET,40.8058966,-73.9635169
814,MN,552 WEST 156 STREET,40.8327487,-73.9442848
815,MN,4 WASHINGTON PLACE,40.729162,-73.9944436
816,MN,334 WEST 23 STREET,40.745595,-73.999917
817,MN,352 WEST 39 STREET,40.7561841,-73.9936978
818,MN,401 WEST 115 STREET,40.805728,-73.9599734
819,MN,183 CHRYSTIE STREET,40.7217236,-73.9923554
820,MN,307 WEST 92 STREET,40.7930434,-73.9754057
821,MN,835 3 AVENUE,40.7562407,-73.9701206
822,MN,7 EAST 81 STREET,40.7782045,-73.9619289
823,MN,335 WEST 70 STREET,40.7792063,-73.9865283
824,MN,2268 3 AVENUE,40.802778,-73.9368583
825,MN,253 WEST 15 STREET,40.7403251,-74.0011512
826,MN,2252 ADAM C POWELL BLVD,40.8138902,-73.9452398
827,MN,21 EAST 47 STREET,40.7562945,-73.9771158
828,MN,319 WEST 104 STREET,40.8009196,-73.9703172
829,MN,318 WEST 39 STREET,40.7556241,-73.9924634
830,MN,36 ORCHARD STREET,40.7158086,-73.9912306
831,MN,416 WEST 13 STREET,40.7403413,-74.0071668
832,MN,3 AVENUE,40.7802352,-73.9535254
833,MN,1852 2 AVENUE,40.7838747,-73.9469545
834,MN,65 EAST 54 STREET,40.7601444,-73.9726709
835,MN,105 FRANKLIN STREET,40.7183037,-74.0059126
836,MN,26 WASHINGTON SQUARE N,40.7322527,-73.9982031
837,MN,505 WEST 162 STREET,40.8364851,-73.940404
838,MN,32 PEARL STREET,40.7031192,-74.0122986
839,MN,400 WEST STREET,40.7335424,-74.0098109
840,MN,146 EAST END AVENUE,40.7753842,-73.9447444
841,MN,202 WEST 118 STREET,40.8044953,-73.9521034
842,MN,213 EAST 52 STREET,40.7569458,-73.9689147
843,MN,149 RIVINGTON STREET,40.7191566,-73.9858045
844,MN,204 WEST 111 STREET,40.800204,-73.9557617
845,MN,9 EAST 84 STREET,40.7800622,-73.9604185
846,MN,332 RIVERSIDE DRIVE,40.8017238,-73.9701435
847,MN,4161 BROADWAY,40.847172,-73.938533
848,MN,324 EAST 13 STREET,40.7309864,-73.9844454
849,MN,154 EAST 123 STREET,40.8026689,-73.9380034
850,MN,400 WEST 61ST STREET,40.7732919,-73.9915841
851,MN,635 WEST 131 STREET,40.81843,-73.9584123
852,MN,134 WEST 30 STREET,40.7478069,-73.9914574
853,MN,423 EAST 77 STREET,40.7708396,-73.9526222
854,MN,76 RIVERSIDE DRIVE,40.7853045,-73.9819446
855,MN,150 HAVEN AVENUE,40.8459775,-73.9427882
856,MN,363 WEST 116 STREET,40.8054689,-73.9571164
857,MN,306 WEST 54 STREET,40.7648155,-73.9851883
858,MN,68 FORSYTH STREET,40.716945,-73.9932686
859,MN,205 WEST 140 STREET,40.8189526,-73.9419407
860,MN,39 EAST 74TH STREET,40.7730422,-73.9637515
861,MN,2308 AMSTERDAM AVENUE,40.8441697,-73.934289
862,MN,566 WEST 182 STREET,40.8494249,-73.9326753
863,MN,746 9 AVENUE,40.763578,-73.9884772
864,MN,157 EAST 121 STREET,40.8017635,-73.9386724
865,MN,169 EAST 91 STREET,40.7824277,-73.9520759
866,MN,218 WEST 132 STREET,40.813542,-73.9460602
867,MN,30 ORCHARD STREET,40.7156,-73.9912667
868,MN,323A GREENWICH STREET,40.7173153,-74.0104398
869,MN,12 LEXINGTON AVENUE,40.7391219,-73.9853239
870,MN,65 GREENWICH STREET,40.7071154,-74.013706
871,MN,14 SOUTH WILLIAM STREET,40.7046894,-74.0107985
872,MN,2191 3 AVENUE,40.800023,-73.9380492
873,MN,153 WEST 91 STREET,40.7906903,-73.9716761
874,MN,32 GREENWICH AVENUE,40.7353763,-73.9999711
875,MN,244 WEST 12 STREET,40.7374568,-74.0024429
876,MN,231 LEXINGTON AVENUE,40.7460461,-73.9796816
877,MN,494 BROADWAY,40.721905,-73.9993795
878,MN,519 WEST 157 STREET,40.8334836,-73.9429254
879,MN,557 WEST 187 STREET,40.8530052,-73.9302064
880,MN,1788 MADISON AVENUE,40.8009787,-73.9445064
881,MN,438 GREENWICH STREET,40.7229449,-74.0098851
882,MN,195 HESTER STREET,40.7184082,-73.9980231
883,MN,342 EAST 116 STREET,40.7960971,-73.9363698
884,MN,135 EDGECOMBE AVENUE,40.821441,-73.9452625
885,MN,1939 MADISON AVENUE,40.8052613,-73.9406631
886,MN,40 CHARLTON STREET,40.7268647,-74.0048418
887,MN,157 ORCHARD STREET,40.7209466,-73.9890546
888,MN,169 WEST 12 STREET,40.7371823,-73.9999531
889,MN,19 EAST 65 STREET,40.7676887,-73.9688988
890,MN,6 WEST 95 STREET,40.7910264,-73.9658616
891,MN,16 WEST 130 STREET,40.8097545,-73.9409517
892,MN,45 EAST 3 STREET,40.7255496,-73.9894038
893,MN,334 EAST 92 STREET,40.7809354,-73.9477548
894,MN,350 WEST 22 STREET,40.7452931,-74.0011296
895,MN,331 EAST 18 STREET,40.7344773,-73.9816986
896,MN,428A COLUMBUS AVENUE,40.7831074,-73.9750411
897,MN,1465 AMSTERDAM AVENUE,40.817009,-73.9532107
898,MN,551 MADISON AVENUE,40.7610255,-73.9729124
899,MN,84 CLINTON STREET,40.718528,-73.985076
900,MN,57 EAST 77 STREET,40.7749549,-73.9624037
901,MN,116 EAST 59 STREET,40.7623915,-73.9691576
902,MN,529 WEST 35 STREET,40.7561979,-73.9999639
903,MN,174 BROADWAY,40.7097947,-74.009728
904,MN,1587 1 AVENUE,40.7747586,-73.9512727
905,MN,942 1 AVENUE,40.7548587,-73.9650897
906,MN,60 COOPER STREET,40.8682995,-73.9229086
907,MN,811 RIVERSIDE DRIVE,40.8352582,-73.9461004
908,MN,55 EAST 93 STREET,40.7852587,-73.9549302
909,MN,143 EAST 34 STREET,40.746389,-73.9789597
910,MN,338 EAST 65 STREET,40.763569,-73.9603056
911,MN,350 EAST 91 STREET,40.780123,-73.9477807
912,MN,253 WEST 102 STREET,40.7990585,-73.9698088
913,MN,365 WEST 46 STREET,40.7609377,-73.990084
914,MN,129 WEST 70 STREET,40.7767352,-73.9806652
915,MN,647 BROADWAY,40.7268647,-73.9958906
916,MN,36 EAST 67 STREET,40.7681659,-73.9673318
917,MN,240 EAST 27 STREET,40.7402464,-73.9796401
918,MN,16 WEST 61 STREET,40.7697804,-73.98292
919,MN,17 WEST 137 STREET,40.814762,-73.9378006
920,MN,1495 ST NICHOLAS AVENUE,40.8517084,-73.9325935
921,MN,1049 LEXINGTON AVENUE,40.7720723,-73.960741
922,MN,14 CONVENT AVENUE,40.8132268,-73.953329
923,MN,409 WEST 51 STREET,40.7645332,-73.9889066
924,MN,401 WEST 57 STREET,40.7682465,-73.985776
925,MN,48 BEAVER STREET,40.7049556,-74.010409
926,MN,1322 2 AVENUE,40.7671587,-73.959224
927,MN,3851 9 AVENUE,40.8631711,-73.9170686
928,MN, HARLEM RIVER DRIVE,40.8127128,-73.9348186
929,MN,EAST 51 STREET,40.7564606,-73.9713044
930,MN,333 WEST 88 STREET,40.7909305,-73.9780789
931,MN,420 EAST 50 STREET,40.753352,-73.9654514
